id,externalId,skipped,status,label,content
ckyd73zb80gpg0l0egaar38ei,618,False,LABELED,INTERFACE,it will be more fascinating if there is dark mode?
ckyd73zb80gpi0l0e9ap229g4,620,False,LABELED,SUBSCRIPTION,"its like if you went to the news chanal and they asked you for money just to watch, you need a membership"
ckyd73zb90gps0l0eff4q0hvb,630,False,LABELED,INTERFACE,"dark mode is great and i only like to use darkmode. however the text is in grey color instead of white, pretty hard to read in daytime . layout is not really utilising the space: text too small and too much padding around the text."
ckyd73zb90gpx0l0eblpy72wv,635,False,LABELED,INTERFACE,when ever i try to click on follow option it never works ....and this is so frustrating
ckyd73zb90gpz0l0edz8e72k4,637,False,LABELED,USER_EXPERIENCE,community is kinda dead.
ckyd73zb90gq20l0eb55ag4ag,640,False,LABELED,INTERFACE,"old ui was better, now i don't like the app to use because of the new ui"
ckyd73zba0gq40l0ec2fzhcv8,642,False,LABELED,INTERFACE,you will not find bookmark categories. if you bookmark from website into some newly created category. you will not find that in app.
ckyd73zba0gq90l0egjde3fan,647,False,LABELED,INTERFACE,"medium is a great example of how a great thing ruins itself , it was a great platform but it's algorithm ruined everything. remember the best writing on medium won't make it to your feed , you have to search for it & that's sad"
ckyd73zba0gqa0l0e67h90ivx,648,False,LABELED,CONTENT,a very good app to read posts generated by really amazing writers.
ckyd73zba0gqb0l0eazjk4pbe,649,False,LABELED,INTERFACE,"the only missing feature is when holding on a word, it doesn't always give the option to translate or define, that would more efficient reading experience if they add this up"
ckyd73zba0gqf0l0eb17n640j,653,False,LABELED,SUBSCRIPTION,out of 10 stories 8 or 9 stories are paid on home page
ckyd73zba0gqg0l0efbpd7hlj,654,False,LABELED,CONTENT,best technical article app around!!!
ckyd73zbb0gqm0l0e0z7i50ur,660,False,LABELED,INTERFACE,the search feature doesn't work. shows zero results even when i can find the same in website
ckyd73zbb0gqo0l0e665p3l73,662,False,LABELED,CONTENT,very interesting and relevant reads
ckyd73zbb0gqq0l0e7p2q6ze2,664,False,LABELED,SUBSCRIPTION,they don't give a single article without premium plan.
ckyd73zbb0gqu0l0e6tgq4zvn,668,False,LABELED,USER_EXPERIENCE,impressive  positive experience
ckyd73zbb0gqw0l0e1i042kfp,670,False,LABELED,CONTENT,"i felt better informed, if even more pessimistic."
ckyd73zbb0gqx0l0eaaarhsqz,671,False,LABELED,CONTENT,best application for growth our knowledge
ckyd73zbb0gr20l0e0ryrh7db,676,False,LABELED,SUBSCRIPTION,pay to read bs... no thanks
ckyd73zbb0gr40l0e1pd4gxd8,678,False,LABELED,USER_EXPERIENCE,great application
ckyd73zbc0grb0l0eaxribn6p,685,False,LABELED,INTERFACE,"immediately started getting spam emails to all my email addresses, even the ones i didn't sign up with! this steals your information and uses it for marketing. stay away"
ckyd73zbc0grc0l0e147xdepz,686,False,LABELED,INTERFACE,bad app! loading forever.
ckyd73zbc0grh0l0ehe5m4q94,691,False,LABELED,INTERFACE,totaly bad app not work properly.
ckyd73zbc0grl0l0edbq86vdc,695,False,LABELED,CONTENT,beautiful app for data science
ckyd73zbd0grp0l0e7srsb8uz,699,False,LABELED,CONTENT,"educative,inspring,motivation in reading articles."
ckyd743i103ts0mz48dkq47a7,702,False,LABELED,CONTENT,variety of information is unbelievable
ckyd743i103tu0mz43obi2g53,704,False,LABELED,USER_EXPERIENCE,i love it it is very useful in life
ckyd743i203u20mz4a7b30j5c,712,False,LABELED,CONTENT,great way to keep up with relevant articles in it
ckyd743i203u30mz4amrfc9wa,713,False,LABELED,CONTENT,i love the articles because they are informative
ckyd743i203u70mz4ad1sf3vk,717,False,LABELED,CONTENT,good writing on interesting topics
ckyd743i303ua0mz468tv2f4j,720,False,LABELED,SUBSCRIPTION,lots of good reads not sure it's worth 50 bucks a year?
ckyd743i303uc0mz43vg6h6af,722,False,LABELED,USER_EXPERIENCE,good ux experience
ckyd743i303ud0mz41vdi7zuc,723,False,LABELED,INTERFACE,simple and functional
ckyd743i303uf0mz4e9q0dtr7,725,False,LABELED,CONTENT,great articles
ckyd743i403uo0mz4d4j0180k,734,False,LABELED,USER_EXPERIENCE,its better than anything
ckyd743i403up0mz4dvds5xsl,735,False,LABELED,USER_EXPERIENCE,great! top app
ckyd743i403uw0mz4hjqba6sd,742,False,LABELED,INTERFACE,"i cant login this app,,, everytime i want to log in but it,, could not login,,, worst app i had ever seen"
ckyd743i403ux0mz47r2w91z2,743,False,LABELED,CONTENT,reading every stories with regard to crypto currency exchange and other platforms makes me more interested.2 thumbs up.
ckyd743i403uy0mz4b4tw37fb,744,False,LABELED,INTERFACE,this app is deceiving as it fails to tell you that you are limited to 3 articles a month unless you pay for a membership. one must go through a lengthy sign-up process before one discovers the limited articles which are free.
ckyd743i403uz0mz46x0f9qe5,745,False,LABELED,USER_EXPERIENCE,highly recommended!
ckyd743i803v40mz4di2gezmk,750,False,LABELED,CONTENT,the amount of information in the app is unbelievable
ckyd743i803v60mz48fsf7nou,752,False,LABELED,CONTENT,well thought it was going to be leaning toward tech articles instead of black writers talking about black problems.
ckyd743i903va0mz420wc5jd0,756,False,LABELED,CONTENT,wonderful world of writers. very therapeutic!
ckyd743i903vd0mz4by1cbhsm,759,False,LABELED,SUBSCRIPTION,"just started, lots of interesting stuff. 2 free articles per month! are you joking? i think i'm going to be uninstalling this app. really disappointed."
ckyd743i903vf0mz4hccxcqwy,761,False,LABELED,INTERFACE,"the app said i could get a 1 month free trial at the end of which they charge the amount. so i started the free trial and immediately the subscription amount got deduction from my card. when the payment is upfront, why do you publicise it as free trial."
ckyd743i903vg0mz40fmd7vim,762,False,LABELED,SUBSCRIPTION,definitely worth the subscription for the quality and amount of professional readings i find here!
ckyd743ia03vi0mz463lzfuz9,764,False,LABELED,INTERFACE,good reading experience but buggy app. the offline mode for the saved stories is not working. this makes the app useless during the flights. search is also taking forever. a below-the-average user experience.
ckyd743ia03vj0mz4gm2i5mb5,765,False,LABELED,INTERFACE,simplicity
ckyd743ia03vl0mz4890e1rlq,767,False,LABELED,SUBSCRIPTION,app is free but need to pay for read posts. uninstalling it
ckyd743ia03vm0mz45v57fnpz,768,False,LABELED,INTERFACE,"useless, android app, follow button not working, how can such a key feature be broken for so long."
ckyd743ia03vo0mz4fcxseewi,770,False,LABELED,INTERFACE,"easy to use, good platform."
ckyd743ib03vr0mz4486p3cbc,773,False,LABELED,SUBSCRIPTION,the subscription helps a lot so i won't be stopped by limits on what i can read and it's reasonably priced.
ckyd743ic03vx0mz4gc3eghzr,779,False,LABELED,INTERFACE,"i do really love the medium app. however, the one and only frustration i get from it is the inability to write captions for pictures. no matter how i try, it won't just do it. do pls fix this problem."
ckyd743ic03vz0mz4bcjsfb6u,781,False,LABELED,INTERFACE,"everything is good, just one thing i have find out missing that is you can add a feature to listen what we are reading. this would be really helpful. thank you."
ckyd743id03w20mz41btbb116,784,False,LABELED,INTERFACE,medium itself is awesome but the android app is a joke. horribly slow. so slow that the search functionally just keeps on loading results endlessly unless your searching for the suggested topics which are probably preloaded. checked on both wifi and celular and two devices. irritating enough to cancel my subscription. i have enough of companies that put untested beta version products on the play store claiming its a finished application.
ckyd743id03w50mz4f4p8bxhn,787,False,LABELED,INTERFACE,great app. easy to access the articles.
ckyd743id03w60mz4b6ekauxc,788,False,LABELED,USER_EXPERIENCE,great space to share your ideas
ckyd743ie03wa0mz4120ub7t0,792,False,LABELED,USER_EXPERIENCE,very genuine and cooperative community. best wishes to all writers
ckyd743if03we0mz44mm8b5mq,796,False,LABELED,INTERFACE,"link management doesn't work well. when trying to navigate to a a medium article from a webpage, it doesn't open in the medium app and only shows a loading page with the logo."
ckyd747hg0hl50l0u7r8kdbn3,800,False,LABELED,SUBSCRIPTION,"bummer..joined just to respond to food review, became interested in app so filled out interests/profile. evidently i read 2 (two!?!) additional stories in past 10 min since downloading app (though i don't recall doing so) and told:""no more free, pay monthly fee$"". honestly? i'd be happy to but wish to try it for a week first. one week..not much to ask..entire countries have withdrawn from others in less time. so uninstalled for now. ps- i never read 2 additional stories""."
ckyd747hg0hl80l0u307oa8us,803,False,LABELED,INTERFACE,so easy to write and edit. thanks for this wonderful opportunity.
ckyd747hg0hl90l0u47jl0zoo,804,False,LABELED,USER_EXPERIENCE,fabulous. the community is very robust and knowledgeable.
ckyd747hg0hlc0l0u4odlgft5,807,False,LABELED,USER_EXPERIENCE,my go to reading app.
ckyd747hg0hlj0l0u5sbo7ix5,814,False,LABELED,CONTENT,"some illuminating and some radical ideas. some content gives me 'ah ha' moment; some content gives me the ""i couldn't agree more"" moment; but just recently i had had a ""you f$#@*ng idiot!! ...i can't believe someone found enuff merit in your backward thought to print your bs"" moment..."
ckyd747hh0hll0l0u45iq2p36,816,False,LABELED,CONTENT,"if you want to find all the winey libral views, complaints and deception all in one place.. perfect app for you! pure brainwash.. i'm just here for crypto posts!"
ckyd747hh0hlm0l0u3a52fcn3,817,False,LABELED,INTERFACE,"wow i love it,it's so nice and easy."
ckyd747hh0hlq0l0ucyax2y1h,821,False,LABELED,INTERFACE,why don't you support other languages like persian?
ckyd747hh0hlt0l0u9ccc10z9,824,False,LABELED,INTERFACE,"i intended to buy the subscription, but i wanted to give it a try for which the ""free trial"" option was perfect. however, the moment i took it, next thing i know, i am charged for the subscription. what about the free trial then? the point is, you should make it clear to your customers if they are going to be charged or not. because that literally fails the point of ""free"" trial."
ckyd747hh0hm20l0u3nad9mq4,833,False,LABELED,INTERFACE,useless! always saying that my sign in link has expired!!
ckyd747hh0hm60l0ue7j0dldd,837,False,LABELED,INTERFACE,i absolutely love the articles and the conent but it will only show me articles on recommendations from my reading history on one subject. i cannot access or see any of the topics i follow. so now the app only shows me articles on sobriety after reading one or two and nothing else. i also cannot delete my reading history to clear the issue. please fix this.
ckyd747hi0hm70l0u1zwg1pkm,838,False,LABELED,INTERFACE,"please fix your external links, which seems broken while accessing from browser."
ckyd747hi0hm80l0u15qka91z,839,False,LABELED,CONTENT,people share some amazing words on here. a place for comfort and discomfort. we're all growing.
ckyd747hi0hmc0l0u5beggqzh,843,False,LABELED,INTERFACE,it is taking forever to open if i click on a medium link from web or google search. please look into it. i have been facing this issue for weeks now.
ckyd747hi0hmd0l0u2k0uasr4,844,False,LABELED,CONTENT,"no nonsense, trustable,dense,useful,must read-n-ruminate content."
ckyd747hi0hmf0l0uf6scbxp7,846,False,LABELED,CONTENT,"short, crisp, to the point, informative, identifiable, motivational, inspirational... pleasure reading and value additional."
ckyd747hi0hmi0l0u1luud2h0,849,False,LABELED,SUBSCRIPTION,"the app was a great idea but i read i think 2 or 3 articles before being told i couldn't read anymore for a whole month. i suggest making it x amounts of articles per day, rather than per month. sadly deleting the app"
ckyd747hi0hmj0l0uah54d6aa,850,False,LABELED,USER_EXPERIENCE,"i try hard to read two articles a day, mostly on data and ml topics. a little every day adds up, and medium makes it seemless and is very intuitive on what i prefer to read."
ckyd747hj0hmt0l0u2mli8gqg,860,False,LABELED,INTERFACE,the app doesn't open up. the splash screen appears forever.
ckyd747hj0hmu0l0uhpmndayl,861,False,LABELED,CONTENT,very good for learning stories and develop mind...
ckyd747hj0hmv0l0ufe8s913i,862,False,LABELED,INTERFACE,"spectacular, smooth and awesome!!"
ckyd747hj0hmy0l0u2i84gyh0,865,False,LABELED,INTERFACE,really confusing to use. everytime i try to open a comment it gives me a different screen and it is nearly impossible to find where to respond to a comment.
ckyd747hj0hn10l0u5ouq63jt,868,False,LABELED,INTERFACE,"font size is far too big! there is no way of changing it on android. i have scaled up fonts on my phone to see without glasses but on the app this makes it so big that there's only like 3 words per line. other apps aren't that bad. it needs to be able to change the font size. for now i will read in chrome, at a reasonable size."
ckyd747hk0hnh0l0uhbnk4uhr,884,False,LABELED,INTERFACE,can we have landscape mode for tablets please?
ckyd747hk0hnl0l0u3khzaww7,888,False,LABELED,CONTENT,"great for reading bite-sized articles. insightful while on the road. it is close to having a travel companion giving you decent information, only in textual and ocassionally visual format."
ckyd747hk0hnp0l0u2gwu1ojt,892,False,LABELED,INTERFACE,the update is total rubbish.. i can't follow no matter how many times i click the follow button.. it also takes long before loading at times it doesn't load at all.. worst version of medium i ever used..
ckyd747hk0hns0l0uhsp4hrlw,895,False,LABELED,SUBSCRIPTION,have to pay to read news articles? no thanks.
ckyd747hk0hnt0l0u1x2d4cfu,896,False,LABELED,INTERFACE,really cool app! you can easily write and share your story
ckyd74bvr03n10lymcyko843g,901,False,LABELED,CONTENT,great app with top notch contents for anyone who wants to be in the know.
ckyd74bvt03n90lym48pf1w7z,909,False,LABELED,SUBSCRIPTION,good content but paid
ckyd74bvt03ne0lym99i5hpzu,914,False,LABELED,SUBSCRIPTION,one of the best app in this category. 1 star less because of only two free reading article. it should be increased to atleast 5.
ckyd74bvu03ng0lymf7xi4d0b,916,False,LABELED,SUBSCRIPTION,"there are other competitors for this app in the market , which are free. i prefer them. hence , uninstalling."
ckyd74bvu03nh0lym6n6md9jd,917,False,LABELED,USER_EXPERIENCE,very satisfied. brings my interests right to the door
ckyd74bvu03nm0lymh2s1a3mg,922,False,LABELED,INTERFACE,"nice form of media. i didn't realize they were going to automatically charge my account, after the trial. i don't appreciate it, when cos. do that. makes me not want to try anything."
ckyd74bvv03ns0lym79f6c1lh,928,False,LABELED,SUBSCRIPTION,fk paying for your articles when i can read the same stuff from other sources for free. wouldnt have bothered downloading the app if there was an article limit. 
ckyd74bvw03nv0lymalr249rf,931,False,LABELED,INTERFACE,after the recent updates the app is taking more time to load and sometimes crash too.
ckyd74bvw03nw0lym5r9g7zol,932,False,LABELED,SUBSCRIPTION,"nothing special, charges you to read other people's content. better alternatives are at hand"
ckyd74bvx03o10lym8kwg17le,937,False,LABELED,INTERFACE,new version of the app is pretty slow. takes quite some time to load the page. i think earlier versions were better and seamless. the app keeps on worsening. bad experience for quite some time.
ckyd74bvy03o90lym9anxgs2j,945,False,LABELED,USER_EXPERIENCE,amazing app so many informations and i love it 
ckyd74bvy03oa0lymacxt040a,946,False,LABELED,USER_EXPERIENCE,this is the most amazing app ever till date to broaden your knowledge about the latest enhancements in many fields going on around the world. really loved it.
ckyd74bvz03od0lymamy35gb9,949,False,LABELED,SUBSCRIPTION,"now on my second year's subscription, i couldn't be without it. to be able to dip in and out of interesting articles and to be able to customise preferences too is fab. i sometimes leave comments which get read by the authors, pretty cool and up close and personal!"
ckyd74bvz03oe0lymgimq3i5b,950,False,LABELED,SUBSCRIPTION,it says you can only read three stories a month and yet everything i clicked on was blank and now it says i've read all i can read for a month without giving them money? and there's no way to contact anyone that i see they have a thing that lets you sign up to send them money but you want to talk to somebody there's no contact us information that i can find on the app this is total bs who would deal with this for more than a moment
ckyd74bvz03of0lym170yc3yv,951,False,LABELED,CONTENT,"great stories, not long reads but impactful ones."
ckyd74bw203ov0lym61jx4b13,967,False,LABELED,USER_EXPERIENCE,excellent platform to enhance learning and sharing useful knowledge
ckyd74bw303p10lym307489m6,973,False,LABELED,SUBSCRIPTION,"great experience reading all of the 2 articles i was able too read. however, i believe it to be wrong to restrict information when payment is not given, that is why i am considering deleting the app and looking for other platforms. i am not happy and would ask the devs to consider changing this."
ckyd74bw303p20lym3uf32fv2,974,False,LABELED,USER_EXPERIENCE,this is an amazing apps and never give up without a fight and so glad to be on this platform!
ckyd74bw303p30lym49es76hc,975,False,LABELED,USER_EXPERIENCE,awful app ever made in history
ckyd74bw303p60lymai9tcmuo,978,False,LABELED,USER_EXPERIENCE,medium is great! i highly recommend it 
ckyd74bw903p70lyma15v3sqe,979,False,LABELED,INTERFACE,"once downloaded and registered, i'm unable to browse anything. it just keeps on loading."
ckyd74bwa03pc0lym7e05fj3a,984,False,LABELED,SUBSCRIPTION,pay for even looking at it..
ckyd74bwb03pm0lym7ak72d5w,994,False,LABELED,INTERFACE,"strong content,but notification and subscriber counts do only work on the website"
ckyd74goz0hb10l16fan88r7f,1000,False,LABELED,INTERFACE,it regularly takes 15s to open an article through a link even on fast wifi
ckyd74goz0hb30l169jg3gmwo,1002,False,LABELED,INTERFACE,very good app. i just wish soon we can edit the tags as much as we can update everything else in a post.
ckyd74goz0hb60l16ep702pvt,1005,False,LABELED,INTERFACE,question - why aren't all comments on the posts visible?
ckyd74goz0hb70l165c8e1osm,1006,False,LABELED,SUBSCRIPTION,paywall
ckyd74goz0hb90l163c4rb0yw,1008,False,LABELED,CONTENT,medium is a leftist centered cess pool of lies and anti christianity. there is no public discourse and is full of communists and traitors and people who hate america and its christian values and only promote human perversion and hatred of our own country. conservatives stay away.
ckyd74goz0hbb0l16b0uhcbu5,1010,False,LABELED,CONTENT,the articles i chose to read are brilliant.
ckyd74gp00hbp0l1644wg2cjg,1024,False,LABELED,USER_EXPERIENCE,"very easy to use and what's more, a great way to connect with like minded people. people, who appreciate good writing and also share valuable insights into every day life. i am loving this platform!"
ckyd74gp00hbt0l16963bdl81,1028,False,LABELED,INTERFACE,"sadly the app is not working, the articles is not loading"
ckyd74gp10hbz0l16h02qa0v3,1034,False,LABELED,INTERFACE,can't scroll code snippets horizontally: it moves only a bit. very annoying. old fix it.
ckyd74gp10hc20l1606ig5npx,1037,False,LABELED,INTERFACE,"buggy, cannot load content"
ckyd74gp10hc50l167mbl5fud,1040,False,LABELED,SUBSCRIPTION,not free
ckyd74gp10hc70l16em6ae47t,1042,False,LABELED,CONTENT,good app. always full of interesting reads
ckyd74gp10hc90l16gst44gg1,1044,False,LABELED,SUBSCRIPTION,"i gave one star cause i want you to read this: i like knowledge and information, why are you restricting knowledge and information from me?. i read all the member posts of this month and i cannot read any posts now. i do not think that is the roght way to think if you want this world to be a better post, rather than directly stopping me, you should have given an option to donate for those who can, cause i can't give you money, cause i do not have a job and i need those information on medium."
ckyd74gp10hcb0l16hq3j37hd,1046,False,LABELED,INTERFACE,the update has improved the layout with a list but articles fail to load even with 1gbit lines and where other apps have no problem. not to mention the web version is so much better and more responsive. avoid.
ckyd74gp10hcc0l16bewx081j,1047,False,LABELED,USER_EXPERIENCE,one of the best app for blogs.
ckyd74gp10hce0l1692b03mj2,1049,False,LABELED,INTERFACE,its an exceptionally best app but the latest update got crashed everytime i open.. please solve this issue.
ckyd74gp20hcj0l16d1sfd7ga,1054,False,LABELED,USER_EXPERIENCE,terrible complete wastage of my time and data
ckyd74gp20hck0l16ev8i5bbl,1055,False,LABELED,INTERFACE,"no normal homepage access, so all i see is a repeating list of 6 ""recommended"" articles which are all premium and i can't access them. i will be uninstalling."
ckyd74gp20hcl0l160ilge1bx,1056,False,LABELED,INTERFACE,"would have given 5 star, but it takes a long time to get redirected to medium from any medium(app) like chrome,mails, or from medium to another app"
ckyd74gp20hco0l16dxpvf6ne,1059,False,LABELED,INTERFACE,it's useless in landscape mode. apparently they are too lazy to make it rotate. uninstalling.
ckyd74gp20hcp0l164ens459v,1060,False,LABELED,SUBSCRIPTION,"what is this app, even two or four words are not allowed for free"
ckyd74gp20hcq0l1620ht1rj4,1061,False,LABELED,USER_EXPERIENCE,although my experience is minimal i have enjoyed everything that i've read.
ckyd74gp20hcs0l16gl7d14pd,1063,False,LABELED,SUBSCRIPTION,i have no problem buying an app but a subscription service? never. another money pit. nope.
ckyd74gp20hct0l16grdw3mja,1064,False,LABELED,INTERFACE,"account setting photo upload fails with an error message ""try uploading again"". the image picker doesn't even initialize to allow you selecting something from the storage"
ckyd74gp20hcw0l161db54gu5,1067,False,LABELED,SUBSCRIPTION,content locked behind paywall
ckyd74gp20hcx0l16fqj5df5p,1068,False,LABELED,SUBSCRIPTION,they forget to tell you before you add the app. that there is a small fee..
ckyd74gp20hcy0l16fobndy8r,1069,False,LABELED,INTERFACE,the recent update takes minutes to load the pages. every time i open the app to read something the long delay makes frustrated and close the app. so please fix it.
ckyd74gp30hd20l1641qeaxus,1073,False,LABELED,INTERFACE,i was forced to install this in order to reply to an article. that's not cool. also not cool (among other things) is that medium no longer allows good formatting in replies (though this is not app-specific).
ckyd74gp30hdd0l16h8f2dpqr,1084,False,LABELED,INTERFACE,"i love the content but please,in darkmode reduce text/font contrast. it's difficult to read."
ckyd74gp30hde0l16co5sba87,1085,False,LABELED,CONTENT,excellent reads; no pressure!
ckyd74gp30hdg0l163dx8he2k,1087,False,LABELED,INTERFACE,please why is my medium app not opening? i've updated it and my internet connection is strong but it's still not opening.
ckyd74gp30hdi0l16e2cy7f7p,1089,False,LABELED,CONTENT,very good article s can be found here great app
ckyd74gp30hdj0l16gtmmeft5,1090,False,LABELED,USER_EXPERIENCE,great app for reading and learning in free time
ckyd74gp40hdk0l1647av2zgz,1091,False,LABELED,USER_EXPERIENCE,trash app just like reddit
ckyd74gp40hdn0l162bl20lfm,1094,False,LABELED,INTERFACE,please change your algorithm i'm living in an echo chamber!
ckyd74gp40hdr0l169p6yft4n,1098,False,LABELED,INTERFACE,i have had to unsubscribe from updates from all writers because i keep getting stories from writers that i have stopped following.
ckyd74kom03vs0k0yd2ld8io7,1101,False,LABELED,CONTENT,"has much information to think about, with good, clearly well-informed writing."
ckyd74kon03vy0k0yauijbg1c,1107,False,LABELED,INTERFACE,dev: on the app multiple claps are allowed from single user. press and hold the clap for few seconds and it crosses 100 claps. there is no option to undo. should be something more geneic like clap/unclap. i accidentally clicked clap and tried to unclap. and eventually gave 100+ claps just to validate it's broken. fix it.
ckyd74kon03vz0k0yfqxl3x3y,1108,False,LABELED,USER_EXPERIENCE,data miner app please be cautious never download it i realised it because my entire data pack of gbs got exhausted within minutes after i downloaded it. the problem of data draining got fixed when i uninstalled the app
ckyd74kon03w40k0yajax4z4w,1113,False,LABELED,CONTENT,"very informative and all about crypto market and finance study, deep knowledge and learning from the top expert, very supportive and deep data sience and finance and crypto base information, study, learning, daily market study and writing by the industry top writer and expert. love it."
ckyd74kon03w70k0yhf123791,1116,False,LABELED,USER_EXPERIENCE,a outstanding informative tool for learning 
ckyd74kon03w80k0y5u5ucb45,1117,False,LABELED,INTERFACE,"the mobile site said i needed this app in order to comment. useless. not only can i not comment anything, i can't even see the comments."
ckyd74koo03we0k0yanneajzv,1123,False,LABELED,INTERFACE,this is one of my most frequently visited blog-type apps. it's a great layout and easy to navigate.
ckyd74koo03wg0k0ybcidhbiw,1125,False,LABELED,INTERFACE,"took my money and no membership. what is going on? this continued and it sucks. you owe me months. if you took me off the platform you could have the balls to tell. no you continued to take my money and block me from using the platform. i want an explanation now! i don't have much money, that never matters to you."
ckyd74koo03wq0k0yaj4y9i1p,1135,False,LABELED,INTERFACE,"only 10 articles are shown on the home page, repeating in an infinite loop. please fix this"
ckyd74koo03wr0k0ybfrw5255,1136,False,LABELED,INTERFACE,so easy to use
ckyd74koo03ws0k0y1n84ad4n,1137,False,LABELED,INTERFACE,love the targeted reads for just my interests
